DATE,Tavg_mean,Havg_mean,Vdef_mean,Hdeg_mean,Cdeg_mean,Wspd_mean,Atot_mean,Rain_sum,Savg_mean,Bavg_mean,Tr05_mean,Tr25_mean,Tr60_mean,MODIS_EVI
6/26/2015,78.1725,67.8525,12.64375,0,12.8625,8.82375,24.99735965,0.6,78.4925,83.55625,1.8678125,1.3278,1.458175,0.564
7/4/2015,75.45125,80.47125,7.25875,0,10.93625,10.53125,18.80875,3.82,76.4875,78.04125,1.5032375,1.3594,1.4463875,0.577
7/12/2015,83.365,63.88625,15.95375,0,18.2425,12.34125,28.27,0,79.6275,84.70375,1.7803,1.36045,1.4374375,0.6
7/20/2015,81.695,71.13875,12.86875,0,16.81375,8.54125,24.07375,0.78,80.50125,85.9,1.9497625,1.8748375,1.4406375,0.551
7/28/2015,78.895,73.52625,10.485,0,14.975,8.10625,21.70625,1.75,79.29125,84.37625,1.9721125,2.400675,1.569375,0.583
8/5/2015,82.0675,64.62,15.4425,0,17.08625,7.81,22.72125,0,79.29125,85.07375,1.9296,2.541275,1.9966125,0.547
8/13/2015,73.525,71.26375,10.235,0.50875,8.51875,7.6975,20.94875,2.12,74.56,78.26375,1.732975,2.7310125,2.3346,0.543
8/21/2015,75.90125,71.5025,9.96,0,11.39875,9.20375,17.19735965,0.01,75.37125,78.25125,1.6482,2.6259125,2.39315,0.601
8/29/2015,78.585,63.7075,14.38875,0,13.95,9.2475,22.65375,0,77.00625,83.99125,2.0562875,2.5097,2.3732125,0.523
9/6/2015,76.07,64.365,13.545,0,11.37375,8.3675,20.215,0.41,77.045,81.8425,2.0360875,2.4668875,2.36135,0.428
9/14/2015,74.55375,68.04,10.915,0,10.145,13.48875,16.15110965,1.57,73.35625,75.84125,1.877225,2.3599,2.3769625,0.488
9/22/2015,71.11625,69.29,10.075,0,7.105,5.48875,17.295,0,72.7525,74.5075,1.698975,1.6473875,2.3878875,0.404
9/30/2015,60.47,78.0175,5.05125,4.46,0.94,4.8725,13.04235965,0.14,67.655,68.94375,2.251225,1.95495,2.4108375,0.397
10/8/2015,68.54375,54.20375,13.84625,1.20125,4.22625,8.3625,16.76375,0,67.57875,71.685,2.6629125,2.0921375,2.4283125,0.284
10/16/2015,64.17875,58.155,9.33125,2.2475,1.97,10.91625,12.7775,0.95,65.64125,68.16,3.0611625,2.2536625,2.44355,0.305
10/24/2015,52.5825,72.99125,4.41125,12.05875,0,7.62125,11.45125,1.53,59.23375,56.81,1.924,2.3356125,2.465125,0.268
11/1/2015,55.62875,76.295,4.61,8.97875,0.16625,9.05,13.005,0.19,58.9825,57.32125,1.6373125,1.8482125,2.491775,0.306
11/9/2015,52.82125,69.3875,4.915,12.3625,0,12.23875,10.385,0.23,55.195,54.38625,2.328275,2.0140375,2.5135125,0.209
11/17/2015,45.63625,64.97875,4.415,19.08375,0,12.595,12.87735965,0.77,50.90875,48.0775,1.7258375,2.12001875,2.508119563,0.236
11/25/2015,39.51875,90.155,1.27625,25.36625,0,12.09563,6.800969309,2.09,46.7625,44.35625,1.60965,1.6588375,2.025375,0.283
12/11/2015,43.42625,76.11625,2.85625,20.7625,0,10.46625,8.678609655,0.87,47.27625,45.5925,1.530075,1.420025,1.5549875,0.166
1/17/2016,31.57125,79.02,1.55875,32.595,0,11.965,6.255,0,37.77875,35.3725,1.5387875,1.4173625,1.47575,0.184
3/13/2016,49.55625,60.68875,6.1125,15.71375,0,10.105,18.4975,0.03,53.44125,54.16125,1.835525,2.0665125,1.5284625,0.185
3/29/2016,59.43125,48.995,10.87375,6.73625,0.8575,13.61625,22.42875,0,57.32125,61.44375,2.94945,2.676325,2.0560875,0.185
4/6/2016,58.765,59.1875,8.05375,7.375,0.84,11.92875,19.82625,1.02,59.725,62.17875,2.8716375,3.1521125,2.386575,0.202
4/14/2016,59.07625,83.59875,3.51,5.2875,0.315,10.04625,16.25875,4.32,61.28125,62.00125,1.6092375,2.1689125,1.9518,0.257
4/22/2016,64.29875,73.915,6.65625,2.855,1.89,12.34,20.41610965,0.88,64.90125,64.97625,1.4317875,1.411725,1.5610875,0.284
4/30/2016,59.02875,65.95125,7.90375,6.2725,0.32125,9.60625,25.36360965,0.02,63.15375,62.08375,1.43655,1.393025,1.5379,0.309
5/8/2016,65.89875,62.8,9.49375,2.60125,2.61875,12.445,21.07485965,0.04,67.61875,71.71625,1.5993125,1.382275,1.5229125,0.439
5/24/2016,72.78538703,73.54574838,8.47375,0.565,9.00625,11.5939075,22.72610965,0.13,71.93671189,76.38808374,2.0191875,1.42908125,1.589919563,0.412
6/1/2016,71.54625,71.19625,10.21875,0,6.0375,7.65875,23.725,0.35,72.32375,77.035,2.5289125,1.637125,1.4821125,0.406
6/9/2016,79.2675,74.03,10.73625,0,14.81875,11.3975,24.73375,0.29,75.9675,83.37375,3.171175,2.56135,1.4875125,0.421
6/17/2016,82.515,65.47,15.32625,0,17.275,11.15,23.34110965,0,78.10875,87.06375,3.4479375,3.3844875,1.7761375,0.389
6/25/2016,79.845,72.765,11.4475,0,15.71625,9.39375,22.6875,0.75,79.50125,84.42125,2.64855,3.530025,2.48205,0.423
7/3/2016,82.4975,70.5575,13.14375,0,17.80375,12.64,23.62875,2.01,80.91875,85.31625,2.6039,3.3190625,2.96275,0.418
7/11/2016,81.475,67.9925,13.1125,0,15.94375,14.415,23.66485965,1.18,80.36875,83.59125,1.8643,2.2653,3.164325,0.525
7/19/2016,83.6025,65.46625,16.0475,0,18.685,9.3225,25.45125,0.76,82.8575,89.1575,2.776025,2.21375,3.2288,0.5
7/27/2016,81.28875,69.15625,13.56375,0,17.1675,8.95375,22.7725,0.76,81.31375,83.92125,2.0959875,2.7529875,3.321075,0.471
8/4/2016,83.35,66.35875,15.14625,0,19.4275,8.43875,18.26360965,0.08,78.64796189,83.66058374,3.2508375,3.28289375,3.242657063,0.483
8/12/2016,76.4525,72.44625,10.39875,0,12.55625,8.66875,20.13110965,0.53,78.88,83.01125,2.815875,3.6562375,3.4398,0.444
8/20/2016,76.30125,70.34875,10.99125,0,11.455,9.65875,20.48875,0.41,77.8475,82.005,2.2980875,3.660525,3.446925,0.389
9/5/2016,77.62,68.2175,12.03875,0,12.82625,13.105,19.225,1.14,76.71875,79.30375,2.10405,3.6414875,3.44725,0.432
9/13/2016,73.91625,81.22375,7.02375,0,10.90625,7.51,16.44360965,0.67,75.04875,75.85625,1.894325,3.61415,3.454,0.382
9/21/2016,70.6725,71.51,8.7775,0.525,7.37875,9.66125,16.25360965,1.6,73.2625,73.3225,1.8121625,3.5681,3.44235,0.331
9/29/2016,67.74875,70.51375,8.55,1.37625,3.935,10.45,18.38875,0.52,69.065,70.90125,1.964425,3.52565,3.45255,0.338
10/7/2016,59.97875,66.195,7.51,5.16,1.22625,11.20875,14.67360965,0.08,64.8525,65.56375,2.08565,3.3448,3.4554375,0.282
10/15/2016,66.60625,64.6825,9.55375,3.22875,4.89375,13.1375,16.73,0,66.61625,70.0275,2.327725,3.16865,3.4522625,0.293
10/23/2016,65.5625,75.03375,6.86,0.90625,2.79,9.86625,11.92625,0.01,65.73125,68.205,2.4833625,3.167825,3.4552125,0.31
10/31/2016,63.1525,80.1625,4.955,3.53125,1.87875,9.0975,8.07875,0.44,64.6775,65.59,2.607325,3.18535,3.4529125,0.236
11/8/2016,52.82,76.9725,4.2225,11.28875,0,7.965,11.86625,0.08,57.86125,56.97375,2.3715,3.281325,3.4709,0.209
11/16/2016,51.84625,59.09375,6.89625,12.885,0.18875,13.46375,12.38125,0.01,55.08875,55.885,2.427075,3.3321375,3.494075,0.191
11/24/2016,46.57375,63.35875,4.71375,18.60375,0,11.15125,10.38125,0.06,51.7475,51.03,2.5411,3.3725875,3.51075,0.184
12/2/2016,35.54375,75.52375,1.74375,30.19625,0,8.3325,7.2625,0.71,45.9475,42.865,1.967525,3.4504875,3.5339875,0.176
12/18/2016,35.06375,65.46875,2.80125,29.32,0,9.47125,8.16625,0.18,40.14,38.0225,2.1216,3.5478125,3.577475,0.157
1/17/2017,46.1825,72.9475,3.9425,18.53625,0,10.81625,10.15,0.11,44.49875,44.38125,1.542325,1.4863,3.5725375,0.15
1/25/2017,40.25625,53.42625,5.24875,23.20875,0,10.61875,13.4975,0,42.345,42.0375,1.6319875,1.6298875,3.5627625,0.149
2/10/2017,51.02413703,60.45824838,6.82125,13.85375,0.835,12.809065,12.69235965,1.69,48.89546189,50.35433374,1.7586875,1.69340625,3.377194563,0.168
2/18/2017,52.16625,68.95125,5.51,12.56,0,10.78126001,15.50875,2.75,51.89,52.0975,1.5237375,1.4499,2.054075,0.145
2/26/2017,50.71,61.39625,5.4725,14.85625,0,12.9267225,14.42471931,0.01,49.62625,51.14,1.70175,1.49049375,1.662769563,0.156
3/6/2017,50.56375,60.08375,6.22625,15.13375,0.57625,13.66625,14.34860965,0.1,52.2525,54.3025,1.9994125,1.4685375,1.54825,0.114
3/14/2017,59.68125,65.9475,8.06125,7.2825,2.2575,11.72375,20.285,0,55.775,59.9825,2.26375,1.5855625,1.536375,0.158
3/22/2017,57.6025,72.80375,5.9275,7.64625,0.7375,14.345,15.18375,1.85,58.47875,61.14125,2.66195,1.855025,1.5322625,0.191
3/30/2017,52.37625,77.8225,3.73,11.7875,0,11.1375,17.23875,0.68,56.1075,55.2675,1.5134,1.44855,1.5278125,0.271
4/7/2017,63.02875,67.7425,7.4275,3.9875,2.0675,13.76375,19.32235965,1.18,60.00875,63.49125,1.80525,1.480225,1.5116625,0.239
4/15/2017,63.32375,81.86,4.32,3.4575,2.34125,14.31125,16.54721931,2.91,63.57625,65.1175,1.5293375,1.435075,1.694826625,0.358
4/23/2017,55.1375,75.04,5.14375,10.04875,0.7125,14.27875,18.52,4.17,58.61,58.60625,1.4953875,1.4160625,1.47265,0.54
5/1/2017,61.05,67.32125,7.90875,5.26,0.84875,10.51375,25.6075,0.17,61.1625,61.5125,1.4664625,1.3942,1.45415,0.486
5/9/2017,68.13625,75.7375,6.86125,1.0375,4.185,12.075,21.60375,1.31,67.82625,69.3825,1.4946875,1.38225,1.550682063,0.475
5/17/2017,62.60875,74.3925,6.03625,4.04,1.58375,10.775,20.59125,1.12,66.62375,66.47625,1.5376,1.3830375,1.4396125,0.512
5/25/2017,72.16875,64.54875,11.46875,0,6.51,9.90875,25.9825,0,71.03625,76.89125,2.3177625,1.495925,1.4405375,0.504
6/10/2017,80.4775,69.9225,11.87875,0,15.51375,16.41625,26.9975,0,77.35,81.86875,1.8707875,1.38205,1.4335375,0.544
6/18/2017,75.04875,63.89875,12.7575,0,9.2075,8.47875,23.28985965,0,78.58375,83.6375,2.5720125,1.6616875,1.545732063,0.57
6/26/2017,77.84875,72.6,10.54625,0,13.6625,11.3125,22.48860965,1.2,80.01375,83.27375,2.359775,1.85023125,1.568332063,0.555
7/4/2017,79.1275,73.1425,11.40875,0,14.24125,7.64875,26.60875,0.01,80.00625,83.9,1.9198875,2.0300625,1.644707063,0.58
7/12/2017,83.07375,64.4425,16.215,0,18.27125,9.16125,27.68875,0,81.6975,88.70375,3.1614375,2.5516,1.84425,0.53
7/20/2017,85.38875,60.67,19.17625,0,19.95875,9.78875,26.57875,0,83.00375,90.16125,3.5368625,3.3391375,2.369107063,0.474
7/28/2017,76.19625,74.03875,9.64875,0,11.68625,5.59375,19.81875,0.94,79.08375,82.955,2.9600375,3.498675,2.805651625,0.479
8/5/2017,75.80875,79.31125,7.8425,0,11.22,9.29125,20.08375,6.59,77.1525,79.61625,1.7418,2.8998875,2.76315,0.508
8/13/2017,78.19,79.97,8.09875,0,13.86375,7.37125,22.50125,0.99,78.5975,79.9575,1.4922375,1.3692125,1.5267875,0.443
8/21/2017,74.1525,80.9175,6.83625,0,9.6675,6.47,19.85110965,1.45,77.57375,78.46,1.5513,1.3728625,1.705176625,0.507
8/29/2017,71.16875,73.82875,8.55,0,6.34625,6.72125,23.36,0.63,74.93875,77.12875,1.583175,1.3969,1.4883625,0.428
9/6/2017,65.9925,65.58375,9.73875,0.55,1.46125,6.17375,22.07985965,0,70.94625,74.53125,1.983775,1.683375,1.586669563,0.426
9/14/2017,77.23625,72.4425,10.185,0,13.03375,12.94375,17.81375,0.38,73.67125,77.29875,2.2614375,1.9650625,2.3006565,0.429
9/22/2017,68.78375,80.9275,5.79875,1.20125,6.01,9.8325,12.02125,3.68,71.695,72.88,1.9539125,1.8080625,2.3006565,0.318
9/30/2017,70.5775,79.335,6.065,0,7.02875,10.17125,13.52375,2.95,70.675,70.145,1.4907875,1.3807375,2.060129875,0.33
10/8/2017,62.43625,71.495,6.98125,5.54375,2.8575,11.76,18.82735965,0.69,66.82,64.885,1.519625,1.3764625,1.3301375,0.309
10/16/2017,60.52375,67.28625,7.17625,4.43375,0.77375,11.2525,16.50625,0.64,63.57375,61.20125,1.529525,1.38115,1.3151375,0.315
10/24/2017,49.13125,49.9775,7.365,15.27625,0,11.19,17.16985965,0,57.3525,53.635,1.6716625,1.3893,1.3138625,0.235
11/1/2017,49.995,76.96625,3.78,14.475,0,9.67125,11.51485965,0.06,56.555,54.97625,2.01755,1.402575,1.3168625,0.249
11/9/2017,51.82875,82.44625,2.68625,14.07375,0,8.64375,7.2675,0.04,55.195,53.4625,2.1314,1.432975,1.31955,0.212
11/17/2017,49.94,54.04875,6.94375,14.6275,0.87,11.23625,12.42375,0,53.6175,52.705,2.349975,1.5726875,1.3196625,0.177
11/25/2017,50.7575,71.62875,4.52,14.0725,0,9.65125,10.685,0,53.39375,53.5225,2.6485375,1.7455375,1.3208875,0.182
12/3/2017,41.15375,54.89625,4.84875,23.2575,0,10.61875,10.3675,0,49.16875,46.25125,2.8886,1.91165,1.3226,0.232
12/11/2017,43.37875,60.52125,4.5475,21.275,0,9.5825,10.27,0.01,47.22875,45.865,3.023575,2.0227625,1.3263875,0.178
12/19/2017,35.61125,78.33625,1.51625,28.8925,0,10.215,6.76,0.21,45.99,42.1925,3.0064875,2.07055,1.3269875,0.199
12/27/2017,24.102,71.34,1.256,40.466,0,10.604,5.028,0,39.568,34.668,2.77946,2.12122,1.33112,0.179
1/1/2018,29.21375,65.29375,2.3175,35.73,0,7.47875,9.84,0.09,37.965,33.80625,2.253575,2.1420125,1.3340375,0.16
1/9/2018,30.01625,61.59125,2.385,33.505,0,13.55375,10.83,0.02,40.2275,37.46125,2.68075,2.16155,1.3339,0.155
1/17/2018,39.55375,53.31625,4.75,24.77875,0,13.22625,12.7225,0,40.55,39.20625,2.55575,2.1965625,1.3350875,0.157
2/10/2018,38.855,67.73375,3.73625,25.5375,0.07875,12.58125,11.79375,0.53,42.73375,42.85375,2.9018,2.3144375,1.34705,0.103
2/26/2018,52.41,67.85625,5.0175,13.50125,0,13.99125,14.10735965,0.04,48.26875,49.59625,1.5869875,2.2612125,1.3801125,0.123
3/6/2018,45.40375,53.4,5.93,19.2025,0,10.37625,20.6325,0,47.985,50.20625,1.9737,2.2381375,1.3783125,0.128
3/14/2018,51.34125,57.095,7.00625,13.28375,0,13.03125,17.495,0.13,49.6375,52.6475,2.273225,2.288625,1.3838625,0.139
3/22/2018,57.24125,74.505,5.305,8.1125,0.67875,13.19125,15.145,0.23,54.82,58.48125,2.4943375,2.3572125,1.45505,0.181
3/30/2018,47.89625,63.55625,4.8975,18.29125,0,14.41,16.62,0.01,52.0625,53.895,2.746675,2.4739625,1.6341375,0.171
4/7/2018,52.67875,56.065,8.49,14.375,1.64125,17.77125,23.78875,0.01,53.69125,57.5775,3.069225,2.6736375,1.86465,0.218
4/15/2018,53.695,54.89,8.36875,12.6325,1.02875,14.2125,23.48125,1.32,55.2075,58.4625,3.1016125,3.0283,2.0886375,0.216
4/23/2018,59.60375,65.95375,7.7475,6.945,0.60625,10.92,24.64735965,0.63,58.74875,60.95625,1.6895375,3.02835,2.20105,0.343
5/1/2018,69.77625,66.82375,9.82875,0.57,5.165,13.5025,25.02875,0.82,65.47875,70.33,1.825425,2.788225,2.2153125,0.467
5/9/2018,74.45,68.02125,10.40375,0,9.76375,15.56375,24.68375,0.38,69.3375,75.855,2.6339125,2.7361125,2.258875,0.527
5/17/2018,72.84625,75.8225,8.20375,0,7.9025,8.11875,26.39375,0.62,72.59125,77.1525,2.5172,2.774775,2.3768375,0.529
5/25/2018,79.57125,69.00375,12.46875,0,13.53625,10.665,28.23,0,77.04,83.845,3.312875,3.004525,2.615575,0.572
6/2/2018,77.035,67.545,12.0625,0,10.91,11.09,25.7575,0.15,77.31625,81.9875,3.6064625,3.30455,2.9540625,0.499
6/10/2018,83.1325,60.29125,17.10875,0,17.84875,14.69125,27.34875,0,66.85105945,85.4225,3.6143,3.3781375,3.30795,0.484
6/18/2018,76.18625,72.20125,10.28375,0,12.48,10.0425,21.75875,3.4,59.70369513,80.5575,2.9388875,3.177575,3.50375,0.424
6/26/2018,82.52875,69.03375,13.6425,0,17.97125,12.1775,25.27485965,0.12,59.70369513,82.83625,2.0061625,1.5849625,3.43615,0.483
7/4/2018,80.18625,71.15375,12.3475,0,14.71375,6.35125,25.72485965,0.01,62.42073324,88.46375,2.5579625,1.87245,3.2761125,0.489
7/12/2018,83.93625,65.5125,16.63375,0,19.2625,7.5225,23.16,0.05,82.4125,89.3325,3.3199625,2.1568375,3.2632125,0.468
7/20/2018,79.60913703,59.79824838,17.79,0.565,15.63375,7.846407501,21.85110965,0.02,79.22921189,85.07058374,3.34015,2.89939375,3.298519563,0.369
7/28/2018,77.84,63.75125,14.21125,0,12.885,8.85,25.36125,1.37,79.48875,82.7275,2.4623375,3.4169875,3.5153,0.38
8/5/2018,78.255,71.31625,11.8025,0,14.02625,7.55125,22.265,1.99,78.82875,81.89,2.40745,3.4099125,3.5226,0.41
8/13/2018,75.86375,82.705,6.185,0,11.775,7.37,18.62860965,2.3,77.605,77.50625,1.5303125,2.1964125,3.5099875,0.416
8/21/2018,81.13625,64.0225,15.185,0,16.385,13.35375,24.27875,0,77.40375,82.05125,2.163875,1.636925,3.445125,0.462
8/29/2018,78.755,74.97875,10.0875,0,14.935,9.93625,18.365,1.5,77.9525,82.2325,2.6176,2.3487625,3.384275,0.541
9/14/2018,75.675,79.74125,7.74625,0.135,11.53,8.71375,17.67125,3.04,75.16,77.595,1.9938375,1.7548125,2.870275,0.479
9/22/2018,64.705,84.56,3.91,2.4075,3.21,9.12625,15.7525,0.28,69.24625,68.47375,1.5109625,1.4190375,1.3691875,0.423
9/30/2018,70.3975,85.19375,4.7525,0.45875,7.13125,11.70625,13.77875,2.68,71.35,61.21466995,1.845225,1.6568,1.3640625,0.478
10/8/2018,53.5275,87.98125,1.75125,11.90125,0.82625,9.67,10.40235965,2.22,63.815,61.21466995,1.4985625,1.4016625,1.3522625,0.381
10/16/2018,53.4125,78.75375,3.77375,10.63,0,5.8275,11.9375,0.93,58.625,55.94875,1.5122375,1.406025,1.34185,0.402
10/24/2018,56.05,77.695,4.55625,8.83625,0,7.6725,10.905,0.63,59.01625,56.80125,1.512825,1.406375,1.3355125,0.295
11/1/2018,50.2425,68.32625,4.705,13.8125,0,9.26875,11.89875,0.03,55.605,52.82625,1.5324375,1.4112375,1.3348875,0.482
11/9/2018,36.1825,72.76125,2.85625,27.46875,0,10.13,11.92125,0.23,47.22375,42.82,1.5592625,1.4227625,1.3398875,0.211
11/17/2018,42.6125,69.8125,4.015,21.565,0,9.77625,11.575,0.01,46.97875,44.6275,1.5652625,1.42895,1.344975,0.268
11/25/2018,41.4375,71.635,3.27625,22.5575,0,9.48,10.71875,0.01,46.07625,44.86,1.675925,1.4457625,1.3485875,0.251
12/3/2018,32.94,72.38875,2.10125,32.0875,0,8.88125,7.17375,0,42.6575,40.43375,1.8290875,1.4750125,1.3528875,0.197
12/11/2018,41.02,68.84125,3.195,22.92125,0,10.6225,8.42875,0.29,43.13,41.635,1.6918625,1.4950375,1.3575875,0.233
12/19/2018,43.8,73.3725,2.8875,21.23125,0,10.8425,9.00125,2,44.635,44.1675,1.6881,1.4869875,1.3597875,0.196
3/14/2019,47.82125,56.4525,6.15,16.96125,0,9.30625,22.05625,0.09,48.175,48.7275,1.665275,1.4283,1.4220875,0.155
3/22/2019,56.24375,74.825,4.8625,8.895,0.01375,10.83625,16.4525,0.56,53.43125,55.20375,1.7054625,1.430175,1.4189375,0.199
3/30/2019,51.85875,70.21,4.69375,12.6175,0,10.76125,19.88,1.32,53.34875,53.74875,1.6105875,1.440975,1.4189625,0.178
4/7/2019,56.945,62.4325,7.6575,9.8025,1.60375,11.33875,21.21,1,57.61,59.1675,1.8552375,1.4595375,1.41525,0.23
4/15/2019,62.735,69.0875,6.95625,3.0475,0.9775,15.54125,23.14875,0.18,59.04125,61.975,1.912875,1.5404,1.4146375,0.264
4/23/2019,60.57875,79.24875,4.89,4.0375,0.12625,9.83875,18.655,3.19,61.4775,62.23875,1.507825,1.4156625,1.4082,0.287
5/1/2019,62.56875,88.00125,2.94875,2.9075,1.41125,10.38485251,15.9775,5.62,62.4025,64.3075,1.48265,1.3934625,1.4036875,0.417
5/9/2019,61.84625,76.62125,6.07125,5.8925,2.9025,10.78126001,21.91735965,0.89,63.4025,65.03125,1.432925,1.3875,1.401575,0.387
5/17/2019,68.61875,82.3,4.75625,0.76625,4.12125,10.78126001,18.06125,8.18,66.84625,69.18875,1.419675,1.38035,1.3984125,0.493
5/25/2019,70.72625,80.64375,5.9125,0.1025,6.3425,10.78126001,22.3825,1.85,70.195,73.02,1.4083125,1.37445,1.3948,0.491
6/2/2019,73.02375,81.84625,6.21,0,8.90625,9.440630004,21.89735965,2.09,74.23,75.58625,1.381975,1.367125,1.3910375,0.475
6/10/2019,70.41125,72.22125,8.24875,0,5.3125,9.9825,26.04125,1.43,72.3725,72.5425,1.3686,1.3624625,1.3892875,0.515
6/18/2019,77.04625,76.4025,8.925,0,12.0925,10.8525,27.2275,1.24,76.43375,77.3575,1.347975,1.3523125,1.3861,0.508
6/26/2019,79.94375,74.09625,10.61875,0,15.29,10.235,27.83875,0,79.36,82.57625,1.6840625,1.347325,1.3820375,0.545
7/4/2019,80.08375,75.93875,9.99375,0,15.175,8.195,26.10875,0.13,78.6575,87.645,2.3829625,1.759725,1.3758625,0.482
7/12/2019,81.35625,67.3625,14.41875,0,15.9825,9.895,28.3125,0,76.41625,89.2825,3.126075,2.522025,1.5657,0.489
7/20/2019,76.6525,61.00375,14.78875,0,10.79,9.92125,28.00875,0,74.58875,87.04375,3.50885,3.2670875,2.279775,0.475
7/28/2019,82.285,64.7175,15.7,0,17.24375,10.00375,22.48610965,0.03,77.3575,87.9125,3.54475,3.436125,2.6818,0.512
8/5/2019,84.96625,64.2525,17.97875,0,20.43125,8.84625,23.2975,0.55,79.6875,88.20625,3.0879625,3.4299875,2.8217125,0.473
8/13/2019,84.11125,63.5725,17.5175,0,19.57625,10.57125,24.19875,0.2,79.335,88.39625,3.4376625,3.4462125,3.075325,0.414
8/21/2019,78.24625,74.27125,10.61125,0,14.2575,8.8675,20.53625,1.84,78.19625,82.92375,2.6503625,3.1617125,3.389325,0.321
8/29/2019,77.47125,75.665,10.0175,0,13.075,7.5725,21.57625,0.58,76.5525,79.7625,1.8430125,2.363475,3.413575,0.453
9/6/2019,79.7675,65.02375,14.30875,0,15.2475,11.2625,21.30125,0.53,76.27,83.565,3.0703375,3.0721875,3.4199125,0.364
9/14/2019,77.37125,74.58125,10.05,0,13.25,9.85875,19.5325,0.26,75.70125,80.8775,3.16715,3.4765,3.4416,0.419
9/22/2019,77.5675,79.205,7.7725,0,14.2075,11.73125,15.62625,1.35,75.56375,76.725,1.928925,3.4689625,3.450875,0.371
9/30/2019,68.84375,75.16875,7.0625,2.62125,7.21,11.3025,15.1725,0.24,71.865,74.1475,2.86095,3.4170625,3.4533625,0.377
10/8/2019,58.55375,60.6025,7.6325,7.39875,0.84125,13.5875,17.95985965,0.01,62.9575,65.0775,3.5833625,3.5222,3.50095,0.356
10/16/2019,57.03,53.27875,9.21625,7.49125,0,11.395,18.21625,0.5,59.81,61.9075,3.486025,3.5531375,3.528175,0.247
10/24/2019,39.8775,80.825,2.07875,24.775,0,12.89125,8.31875,1.93,50.40125,46.54875,1.56445,3.004325,3.5688,0.229
11/1/2019,45.36625,69.02875,3.835,19.00375,0,9.06375,13.75360965,0.72,49.36,47.23125,1.542425,1.75135,3.6010875,0.211
11/9/2019,40.0975,68.43125,3.4825,23.19125,0,9.465157501,12.9775,0.01,46.40625,42.895,1.553625,1.4831375,3.6105375,0.196
11/17/2019,48.46,73.48375,4.28,14.94125,0,10.635,10.005,0.72,49.435,48.6125,1.5708625,1.5130625,3.60425,0.184
12/3/2019,43.58625,66.445,3.9,20.31,0,9.10375,9.28625,0.01,46.00375,43.935,1.551225,1.465,3.5694625,0.145
12/19/2019,44.385,69.945,3.90625,19.09875,0,9.7575,9.86625,0.01,43.82875,43.4775,1.7071625,1.6684,3.3178875,0.171
12/27/2019,39.998,78.402,1.932,24.702,0,10.184,7.948,1.38,45.358,43.092,1.56964,1.52208,2.8737,0.223
1/1/2020,41.8225,65.84,3.8775,22.3725,0,11.25125,12.31125,0,43.1575,41.3175,1.55155,1.450175,1.7131,0.142
1/17/2020,37.10375,78.33875,2.025,27.2975,0,10.3414075,9.345,0.99,41.445,39.8025,1.5439125,1.4441,1.4681125,0.165
1/25/2020,40.60875,77.49125,2.8175,23.42375,0,8.37625,10.315,1.04,42.64,41.70125,1.5393875,1.4398625,1.4581375,0.142
2/2/2020,40.93,69.11625,3.9825,24.1075,0,11.2001575,11.57875,0.27,43.00625,41.57,1.5401,1.4399125,1.4566,0.204
2/10/2020,37.69125,77.19625,1.90625,26.7725,0,9.55625,10.3825,0.48,42.5275,40.91625,1.5383875,1.4391625,1.4559,0.138
2/18/2020,40.67125,72.10875,2.7825,24.98,0,12.65375,12.23375,0.22,44.19125,43.66625,1.5462125,1.4417125,1.456,0.16
2/26/2020,45.91125,63.3425,5.4775,18.4275,0,10.26625,16.3375,0.07,45.72125,46.7675,1.5454625,1.4426125,1.4562875,0.136
3/5/2020,53.15125,66.06,6.015,12.03,0.32625,12.27625,18.07125,0.21,49.89875,52.75125,1.55345,1.4500875,1.454575,0.145
3/13/2020,49.865,87.2475,2.18125,14.2975,0.175,11.3025,9.7,3,52.19375,52.2975,1.5198375,1.4295875,1.4470625,0.161
3/21/2020,59.16125,75.85375,5.87375,7.87625,2.0425,10.35375,16.57,0.93,55.935,56.825,1.511325,1.4203375,1.4392625,0.218
4/6/2020,57.9275,63.18,7.425,7.5575,1.9775,13.55,19.505,0.07,58.1325,61.73125,1.635625,1.5013125,1.4398875,0.318
4/14/2020,52.32375,69.92125,5.67,13.2575,0,10.25875,21.1775,0.45,54.69125,57.30625,1.838875,1.6882625,1.4448375,0.214
4/22/2020,63.79,64.8975,8.69125,3.06625,1.69375,11.925,22.19610965,0.39,60.84375,65.77125,1.5676,1.7951,1.4410625,0.242
4/30/2020,68.53125,62.47125,10.57625,1.3475,4.83875,11.92125,23.27735965,0.76,64.445,72.5575,2.0743625,1.839425,1.4371375,0.339
5/8/2020,59.22125,74.84125,5.01125,7.67875,1.96125,11.4075,18.32235965,0.27,61.41,62.7625,1.7118,1.9112625,1.4436625,0.382
5/16/2020,68.7225,75.41375,7.25,0.17,3.7625,8.40125,24.27,1.47,67.29625,72.84,1.980775,1.9168625,1.444,0.387
5/24/2020,68.23625,73.765,7.6075,0.2025,3.2,8.34875,22.68375,0.26,69.00125,71.905,1.7613,1.736,1.4366875,0.476
6/1/2020,78.4175,69.44125,12.0975,0,12.77125,10.30125,28.17375,0.62,73.91,81.3925,2.5936375,1.9779125,1.483625,0.514
6/9/2020,74.83125,53.6225,16.0675,0,8.55,12.66375,29.06625,0,72.805,80.455,3.4174625,2.3023625,1.91405,0.496
